owner_id,owner_first_name,owner_last_name,owner_age,owner_gender,owner_email,owner_phone,owner_address,dog_id,dog_name,dog_breed,dog_age,dog_gender,order_id,order_date,product_id,quantity,subtotal,product_name,product_price,product_description,transaction_id,veterinarian_id,veterinarian_first_name,veterinarian_last_name,veterinarian_gender,veterinarian_age,veterinarian_contact,appointment_id,appointment_date,appointment_purpose,veterinarian_specialization_id,specialty_name,fees
b3e8299d-973e-426f-b315-6a5085270d08,Alex,Fontaine,76,Female,alex.fontaine@gmail.com,+33 (0)2 28 48 85 12,"79, avenue de Picard
10104 Jourdan",a526ab60-896c-4f7e-951d-b8bca139edc2,Maya,French Bulldog,71,Female,91aa9acc-0560-4954-ab8c-fa5f47f0dc0f,2024-02-12,15,9,449.91,Dog GPS Tracker,49.99,GPS tracker for dogs,91aa9acc-0560-4954-ab8c-fa5f47f0dc0f_20230111100216,9377e63e-8cdd-4115-b30e-bb0b3caf2a57,Thibault,Collet,Male,66,+33 (0)6 36 52 31 34,b0968835-d337-4056-a25e-4f90c4575d28,2024-04-28,Treat uncommon or complicated diseases related to the heart,8,Internal Medicine (Cardiology),1000
400796c6-bfa9-423d-aed6-7f040caa1fb9,Georges,Giraud,18,Male,georges.giraud@outlook.com,+33 5 33 80 94 18,"72, rue de Thierry
79566 AugerBourg",412ffe7a-7501-4f7a-9a4d-a47a225987fb,Samson,French Bulldog,8,Male,8ba55e17-aa48-4f00-b61a-059b62660508,2024-02-07,4,1,12.99,Dog Collar,12.99,Stylish dog collar,8ba55e17-aa48-4f00-b61a-059b62660508_20211126060948,d5bc4a4c-6d8d-45bd-9765-bab21eaca26a,Anne,Riou,Female,52,+33 (0)2 45 48 80 37,4f433f1a-0d9e-4d30-85a2-82a59f451c72,2024-03-28,Treat various skin diseases and related health problems in animals,6,Dermatology,750
400796c6-bfa9-423d-aed6-7f040caa1fb9,Georges,Giraud,18,Male,georges.giraud@outlook.com,+33 5 33 80 94 18,"72, rue de Thierry
79566 AugerBourg",412ffe7a-7501-4f7a-9a4d-a47a225987fb,Samson,French Bulldog,8,Male,8ba55e17-aa48-4f00-b61a-059b62660508,2024-02-07,1,5,104.95,Dog Food,20.99,High-quality dog food,8ba55e17-aa48-4f00-b61a-059b62660508_20211129062746,d5bc4a4c-6d8d-45bd-9765-bab21eaca26a,Anne,Riou,Female,52,+33 (0)2 45 48 80 37,4f433f1a-0d9e-4d30-85a2-82a59f451c72,2024-03-28,Treat various skin diseases and related health problems in animals,6,Dermatology,750
400796c6-bfa9-423d-aed6-7f040caa1fb9,Georges,Giraud,18,Male,georges.giraud@outlook.com,+33 5 33 80 94 18,"72, rue de Thierry
79566 AugerBourg",412ffe7a-7501-4f7a-9a4d-a47a225987fb,Samson,French Bulldog,8,Male,8ba55e17-aa48-4f00-b61a-059b62660508,2024-02-07,27,8,111.92,Dog Paw Balm,13.99,Moisturizing paw balm for dogs,8ba55e17-aa48-4f00-b61a-059b62660508_20220714163544,d5bc4a4c-6d8d-45bd-9765-bab21eaca26a,Anne,Riou,Female,52,+33 (0)2 45 48 80 37,4f433f1a-0d9e-4d30-85a2-82a59f451c72,2024-03-28,Treat various skin diseases and related health problems in animals,6,Dermatology,750
400796c6-bfa9-423d-aed6-7f040caa1fb9,Georges,Giraud,18,Male,georges.giraud@outlook.com,+33 5 33 80 94 18,"72, rue de Thierry
79566 AugerBourg",412ffe7a-7501-4f7a-9a4d-a47a225987fb,Samson,French Bulldog,8,Male,8ba55e17-aa48-4f00-b61a-059b62660508,2024-02-07,27,7,97.93,Dog Paw Balm,13.99,Moisturizing paw balm for dogs,8ba55e17-aa48-4f00-b61a-059b62660508_20231024022220,d5bc4a4c-6d8d-45bd-9765-bab21eaca26a,Anne,Riou,Female,52,+33 (0)2 45 48 80 37,4f433f1a-0d9e-4d30-85a2-82a59f451c72,2024-03-28,Treat various skin diseases and related health problems in animals,6,Dermatology,750
400796c6-bfa9-423d-aed6-7f040caa1fb9,Georges,Giraud,18,Male,georges.giraud@outlook.com,+33 5 33 80 94 18,"72, rue de Thierry
79566 AugerBourg",412ffe7a-7501-4f7a-9a4d-a47a225987fb,Samson,French Bulldog,8,Male,8ba55e17-aa48-4f00-b61a-059b62660508,2024-02-07,3,5,199.95,Dog Bed,39.99,Comfortable dog bed,8ba55e17-aa48-4f00-b61a-059b62660508_20220426072609,d5bc4a4c-6d8d-45bd-9765-bab21eaca26a,Anne,Riou,Female,52,+33 (0)2 45 48 80 37,4f433f1a-0d9e-4d30-85a2-82a59f451c72,2024-03-28,Treat various skin diseases and related health problems in animals,6,Dermatology,750
3eb86e37-0746-49bc-bdb9-ef487a401f5d,Dominique,Sauvage,46,Female,dominique.sauvage@gmail.com,03 51 87 81 53,"4, boulevard Luce Riou
12860 De Sousa",f7d941f7-3cd4-4718-90b2-f919bd096156,Maya,Golden Retriever,51,Female,312c6fc1-832e-4ce0-b8b4-0dd448aba865,2024-01-05,2,2,19.98,Dog Toy,9.99,Interactive dog toy,312c6fc1-832e-4ce0-b8b4-0dd448aba865_20200126161712,b799ed58-43e9-4322-8a18-309d65a4f02b,Colette,Cousin,Female,67,+33 (0)2 54 55 11 10,26a02901-3010-41ab-8688-b06bf56f8749,2024-04-20,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
3eb86e37-0746-49bc-bdb9-ef487a401f5d,Dominique,Sauvage,46,Female,dominique.sauvage@gmail.com,03 51 87 81 53,"4, boulevard Luce Riou
12860 De Sousa",f7d941f7-3cd4-4718-90b2-f919bd096156,Maya,Golden Retriever,51,Female,312c6fc1-832e-4ce0-b8b4-0dd448aba865,2024-01-05,9,1,14.99,Dog Leash,14.99,Durable dog leash,312c6fc1-832e-4ce0-b8b4-0dd448aba865_20200216163058,b799ed58-43e9-4322-8a18-309d65a4f02b,Colette,Cousin,Female,67,+33 (0)2 54 55 11 10,26a02901-3010-41ab-8688-b06bf56f8749,2024-04-20,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
3eb86e37-0746-49bc-bdb9-ef487a401f5d,Dominique,Sauvage,46,Female,dominique.sauvage@gmail.com,03 51 87 81 53,"4, boulevard Luce Riou
12860 De Sousa",f7d941f7-3cd4-4718-90b2-f919bd096156,Maya,Golden Retriever,51,Female,312c6fc1-832e-4ce0-b8b4-0dd448aba865,2024-01-05,11,3,20.97,Dog Ball,6.99,Fetch and play ball,312c6fc1-832e-4ce0-b8b4-0dd448aba865_20220304013330,b799ed58-43e9-4322-8a18-309d65a4f02b,Colette,Cousin,Female,67,+33 (0)2 54 55 11 10,26a02901-3010-41ab-8688-b06bf56f8749,2024-04-20,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
3eb86e37-0746-49bc-bdb9-ef487a401f5d,Dominique,Sauvage,46,Female,dominique.sauvage@gmail.com,03 51 87 81 53,"4, boulevard Luce Riou
12860 De Sousa",f7d941f7-3cd4-4718-90b2-f919bd096156,Maya,Golden Retriever,51,Female,312c6fc1-832e-4ce0-b8b4-0dd448aba865,2024-01-05,32,1,22.99,Dog Cooling Mat,22.99,Cooling mat for hot days,312c6fc1-832e-4ce0-b8b4-0dd448aba865_20231203021110,b799ed58-43e9-4322-8a18-309d65a4f02b,Colette,Cousin,Female,67,+33 (0)2 54 55 11 10,26a02901-3010-41ab-8688-b06bf56f8749,2024-04-20,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
a5065e12-b085-449c-a53b-bfe1c48e00a3,Vincent,Paul,48,Male,vincent.paul@gmail.com,+33 3 54 89 72 18,"22, avenue Laine
03932 Charles",dd5c8cc6-3107-4846-80e7-a5115ee55748,Kona,German Shepherd,31,Female,3a5419db-30e6-4c0f-974b-70e7e2567bc5,2023-11-10,10,6,35.94,Dog Treats,5.99,Tasty dog treats,3a5419db-30e6-4c0f-974b-70e7e2567bc5_20210130043923,79b39921-ad84-4800-a854-f7e1562c0a2d,Maurice,Pottier,Male,57,+33 (0)2 50 70 26 10,4d94aae9-92df-4634-a82b-c248b5bb987d,2024-03-14,Manage animals diets and develop nutrition plans for sick animals,11,Nutrition,580
a5065e12-b085-449c-a53b-bfe1c48e00a3,Vincent,Paul,48,Male,vincent.paul@gmail.com,+33 3 54 89 72 18,"22, avenue Laine
03932 Charles",dd5c8cc6-3107-4846-80e7-a5115ee55748,Kona,German Shepherd,31,Female,3a5419db-30e6-4c0f-974b-70e7e2567bc5,2023-11-10,21,3,38.97,Portable Dog Water Bottle,12.99,Convenient water bottle for dogs on the go,3a5419db-30e6-4c0f-974b-70e7e2567bc5_20220217191043,79b39921-ad84-4800-a854-f7e1562c0a2d,Maurice,Pottier,Male,57,+33 (0)2 50 70 26 10,4d94aae9-92df-4634-a82b-c248b5bb987d,2024-03-14,Manage animals diets and develop nutrition plans for sick animals,11,Nutrition,580
a5065e12-b085-449c-a53b-bfe1c48e00a3,Vincent,Paul,48,Male,vincent.paul@gmail.com,+33 3 54 89 72 18,"22, avenue Laine
03932 Charles",dd5c8cc6-3107-4846-80e7-a5115ee55748,Kona,German Shepherd,31,Female,3a5419db-30e6-4c0f-974b-70e7e2567bc5,2023-11-10,28,1,16.99,Dog Puzzle Toy,16.99,Brain-stimulating puzzle toy for dogs,3a5419db-30e6-4c0f-974b-70e7e2567bc5_20230316040334,79b39921-ad84-4800-a854-f7e1562c0a2d,Maurice,Pottier,Male,57,+33 (0)2 50 70 26 10,4d94aae9-92df-4634-a82b-c248b5bb987d,2024-03-14,Manage animals diets and develop nutrition plans for sick animals,11,Nutrition,580
a5065e12-b085-449c-a53b-bfe1c48e00a3,Vincent,Paul,48,Male,vincent.paul@gmail.com,+33 3 54 89 72 18,"22, avenue Laine
03932 Charles",dd5c8cc6-3107-4846-80e7-a5115ee55748,Kona,German Shepherd,31,Female,3a5419db-30e6-4c0f-974b-70e7e2567bc5,2023-11-10,18,2,16.98,Squeaky Plush Toy,8.49,Cute squeaky plush toy for dogs,3a5419db-30e6-4c0f-974b-70e7e2567bc5_20210119134828,79b39921-ad84-4800-a854-f7e1562c0a2d,Maurice,Pottier,Male,57,+33 (0)2 50 70 26 10,4d94aae9-92df-4634-a82b-c248b5bb987d,2024-03-14,Manage animals diets and develop nutrition plans for sick animals,11,Nutrition,580
a5065e12-b085-449c-a53b-bfe1c48e00a3,Vincent,Paul,48,Male,vincent.paul@gmail.com,+33 3 54 89 72 18,"22, avenue Laine
03932 Charles",dd5c8cc6-3107-4846-80e7-a5115ee55748,Kona,German Shepherd,31,Female,3a5419db-30e6-4c0f-974b-70e7e2567bc5,2023-11-10,14,7,83.93,Dog Dental Chews,11.99,Dental chews for oral health,3a5419db-30e6-4c0f-974b-70e7e2567bc5_20230928023432,79b39921-ad84-4800-a854-f7e1562c0a2d,Maurice,Pottier,Male,57,+33 (0)2 50 70 26 10,4d94aae9-92df-4634-a82b-c248b5bb987d,2024-03-14,Manage animals diets and develop nutrition plans for sick animals,11,Nutrition,580
af943c7a-4765-4849-8d74-bf38d3a9423e,Vincent,Hamel,35,Male,vincent.hamel@gmail.com,+33 (0)5 54 69 12 02,"56, avenue Anaïs Raynaud
43912 Devaux",b831d81f-3ab4-402b-9513-839e209173bc,Sally,Pomeranian,88,Female,9a3dbbcf-0caf-413f-be1f-3433a26215b4,2024-02-12,13,2,59.98,Dog Grooming Kit,29.99,Complete grooming kit for dogs,9a3dbbcf-0caf-413f-be1f-3433a26215b4_20240117234815,5fbd75d2-fa13-4613-a197-cdd2e183baeb,Jérôme,Fernandez,Male,30,+33 (0)5 53 79 41 98,5b500301-2577-48ea-8f7d-998b8bbec429,2024-04-13,Treat various skin diseases and related health problems in animals,6,Dermatology,750
af943c7a-4765-4849-8d74-bf38d3a9423e,Vincent,Hamel,35,Male,vincent.hamel@gmail.com,+33 (0)5 54 69 12 02,"56, avenue Anaïs Raynaud
43912 Devaux",b831d81f-3ab4-402b-9513-839e209173bc,Sally,Pomeranian,88,Female,9a3dbbcf-0caf-413f-be1f-3433a26215b4,2024-02-12,28,8,135.92,Dog Puzzle Toy,16.99,Brain-stimulating puzzle toy for dogs,9a3dbbcf-0caf-413f-be1f-3433a26215b4_20220712002541,5fbd75d2-fa13-4613-a197-cdd2e183baeb,Jérôme,Fernandez,Male,30,+33 (0)5 53 79 41 98,5b500301-2577-48ea-8f7d-998b8bbec429,2024-04-13,Treat various skin diseases and related health problems in animals,6,Dermatology,750
af943c7a-4765-4849-8d74-bf38d3a9423e,Vincent,Hamel,35,Male,vincent.hamel@gmail.com,+33 (0)5 54 69 12 02,"56, avenue Anaïs Raynaud
43912 Devaux",b831d81f-3ab4-402b-9513-839e209173bc,Sally,Pomeranian,88,Female,9a3dbbcf-0caf-413f-be1f-3433a26215b4,2024-02-12,35,10,114.9,Dog Ear Cleaner,11.49,Gentle ear cleaner solution for dogs,9a3dbbcf-0caf-413f-be1f-3433a26215b4_20221110095323,5fbd75d2-fa13-4613-a197-cdd2e183baeb,Jérôme,Fernandez,Male,30,+33 (0)5 53 79 41 98,5b500301-2577-48ea-8f7d-998b8bbec429,2024-04-13,Treat various skin diseases and related health problems in animals,6,Dermatology,750
af943c7a-4765-4849-8d74-bf38d3a9423e,Vincent,Hamel,35,Male,vincent.hamel@gmail.com,+33 (0)5 54 69 12 02,"56, avenue Anaïs Raynaud
43912 Devaux",b831d81f-3ab4-402b-9513-839e209173bc,Sally,Pomeranian,88,Female,9a3dbbcf-0caf-413f-be1f-3433a26215b4,2024-02-12,28,8,135.92,Dog Puzzle Toy,16.99,Brain-stimulating puzzle toy for dogs,9a3dbbcf-0caf-413f-be1f-3433a26215b4_20210607055122,5fbd75d2-fa13-4613-a197-cdd2e183baeb,Jérôme,Fernandez,Male,30,+33 (0)5 53 79 41 98,5b500301-2577-48ea-8f7d-998b8bbec429,2024-04-13,Treat various skin diseases and related health problems in animals,6,Dermatology,750
0a9a973f-1032-49ee-ba2f-09893d517bcd,Émilie,Langlois,78,Female,émilie.langlois@outlook.com,04 38 50 41 45,"89, avenue Gallet
48176 Lainedan",85c5b6ce-2d1d-4861-a71e-5a00a1f90dcc,Misty,Chihuahua,117,Female,09128835-89e2-4f58-bd2b-1521ab33f3e0,2023-12-21,2,5,49.95,Dog Toy,9.99,Interactive dog toy,09128835-89e2-4f58-bd2b-1521ab33f3e0_20220601132728,ff7c1940-8e0b-4cb1-a87a-26acf1c487f9,Paulette,Riou,Female,30,+33 (0)4 77 64 11 21,dfedbfe9-7d02-46c6-b0d0-4240abca6681,2024-05-05,Specialize in treating eye diseases in animals,12,Ophthalmology,850
0a9a973f-1032-49ee-ba2f-09893d517bcd,Émilie,Langlois,78,Female,émilie.langlois@outlook.com,04 38 50 41 45,"89, avenue Gallet
48176 Lainedan",85c5b6ce-2d1d-4861-a71e-5a00a1f90dcc,Misty,Chihuahua,117,Female,09128835-89e2-4f58-bd2b-1521ab33f3e0,2023-12-21,33,6,23.94,Dog Training Clicker,3.99,Training clicker for positive reinforcement,09128835-89e2-4f58-bd2b-1521ab33f3e0_20230715152850,ff7c1940-8e0b-4cb1-a87a-26acf1c487f9,Paulette,Riou,Female,30,+33 (0)4 77 64 11 21,dfedbfe9-7d02-46c6-b0d0-4240abca6681,2024-05-05,Specialize in treating eye diseases in animals,12,Ophthalmology,850
818ec9c8-ccc3-478b-a750-13b24c91b976,Odette,Vasseur,62,Female,odette.vasseur@gmail.com,0326015376,"60, boulevard de Pelletier
59157 Petitjean-sur-Humbert",9ff0a104-978e-4479-b016-ed21074444c2,Millie,Rottweiler,12,Female,84eb1089-c647-4728-92ec-faab51e01188,2024-02-16,14,7,83.93,Dog Dental Chews,11.99,Dental chews for oral health,84eb1089-c647-4728-92ec-faab51e01188_20200407121137,63ab6648-8840-4635-8b3c-65df8761c46b,Jean,Morel,Male,39,0258356834,7d849887-2afc-4d6b-b9ea-36efadbcf991,2024-03-13,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
818ec9c8-ccc3-478b-a750-13b24c91b976,Odette,Vasseur,62,Female,odette.vasseur@gmail.com,0326015376,"60, boulevard de Pelletier
59157 Petitjean-sur-Humbert",9ff0a104-978e-4479-b016-ed21074444c2,Millie,Rottweiler,12,Female,84eb1089-c647-4728-92ec-faab51e01188,2024-02-16,11,5,34.95,Dog Ball,6.99,Fetch and play ball,84eb1089-c647-4728-92ec-faab51e01188_20220717011633,63ab6648-8840-4635-8b3c-65df8761c46b,Jean,Morel,Male,39,0258356834,7d849887-2afc-4d6b-b9ea-36efadbcf991,2024-03-13,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
818ec9c8-ccc3-478b-a750-13b24c91b976,Odette,Vasseur,62,Female,odette.vasseur@gmail.com,0326015376,"60, boulevard de Pelletier
59157 Petitjean-sur-Humbert",9ff0a104-978e-4479-b016-ed21074444c2,Millie,Rottweiler,12,Female,84eb1089-c647-4728-92ec-faab51e01188,2024-02-16,12,1,34.99,Dog Crate,34.99,Secure dog crate,84eb1089-c647-4728-92ec-faab51e01188_20220612124319,63ab6648-8840-4635-8b3c-65df8761c46b,Jean,Morel,Male,39,0258356834,7d849887-2afc-4d6b-b9ea-36efadbcf991,2024-03-13,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
818ec9c8-ccc3-478b-a750-13b24c91b976,Odette,Vasseur,62,Female,odette.vasseur@gmail.com,0326015376,"60, boulevard de Pelletier
59157 Petitjean-sur-Humbert",9ff0a104-978e-4479-b016-ed21074444c2,Millie,Rottweiler,12,Female,84eb1089-c647-4728-92ec-faab51e01188,2024-02-16,5,2,14.98,Chew Bone,7.49,Natural chew bone,84eb1089-c647-4728-92ec-faab51e01188_20230828175728,63ab6648-8840-4635-8b3c-65df8761c46b,Jean,Morel,Male,39,0258356834,7d849887-2afc-4d6b-b9ea-36efadbcf991,2024-03-13,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
818ec9c8-ccc3-478b-a750-13b24c91b976,Odette,Vasseur,62,Female,odette.vasseur@gmail.com,0326015376,"60, boulevard de Pelletier
59157 Petitjean-sur-Humbert",9ff0a104-978e-4479-b016-ed21074444c2,Millie,Rottweiler,12,Female,84eb1089-c647-4728-92ec-faab51e01188,2024-02-16,26,2,15.98,Dog Frisbee,7.99,Durable frisbee for outdoor play,84eb1089-c647-4728-92ec-faab51e01188_20210101090542,63ab6648-8840-4635-8b3c-65df8761c46b,Jean,Morel,Male,39,0258356834,7d849887-2afc-4d6b-b9ea-36efadbcf991,2024-03-13,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
3803d263-255c-4d50-b36a-351f9224610c,Michelle,Jacquot,47,Female,michelle.jacquot@outlook.com,+33 2 97 60 62 85,"55, boulevard de Chartier
43854 Baron",f7cf7a60-c9f6-4f5a-868d-12f1e396367d,Dakota,Akita,27,Female,93060861-4d36-4aaf-99a4-3b93c4bc9f80,2023-11-26,14,7,83.93,Dog Dental Chews,11.99,Dental chews for oral health,93060861-4d36-4aaf-99a4-3b93c4bc9f80_20230930121211,ae5cfab0-83f7-470f-a244-ee5ae52590ba,Hélène,Joseph,Female,47,+33 (0)4 79 80 68 40,243f4e08-ca25-429e-8191-394f45406383,2024-04-13,"Work with domestic birds like chickens, turkeys, and ducks in food production",14,Poultry Veterinary Medicine,670
91bfc5ce-6161-4d18-a3a9-7953be60c5c5,Frédéric,Alexandre,53,Male,frédéric.alexandre@outlook.com,+33 1 76 05 04 60,"36, rue Marguerite Lucas
86516 Sainte Luc-la-Forêt",2058efaf-d266-4c8a-83b6-915c7f84b000,Blue,Beagle,2,Male,d31493ce-66b1-437e-b072-cc36ad9ee427,2023-12-31,33,8,31.92,Dog Training Clicker,3.99,Training clicker for positive reinforcement,d31493ce-66b1-437e-b072-cc36ad9ee427_20210128122214,8a43d8b3-d394-489a-9887-b6c28d364926,Michel,Poulain,Male,45,03 76 58 40 54,64a908b3-e37c-40a1-b4d3-338d6f332af0,2024-06-14,Treat various skin diseases and related health problems in animals,6,Dermatology,750
91bfc5ce-6161-4d18-a3a9-7953be60c5c5,Frédéric,Alexandre,53,Male,frédéric.alexandre@outlook.com,+33 1 76 05 04 60,"36, rue Marguerite Lucas
86516 Sainte Luc-la-Forêt",2058efaf-d266-4c8a-83b6-915c7f84b000,Blue,Beagle,2,Male,d31493ce-66b1-437e-b072-cc36ad9ee427,2023-12-31,25,7,139.93,Dog Backpack,19.99,Backpack for dogs to carry essentials on walks,d31493ce-66b1-437e-b072-cc36ad9ee427_20211128085703,8a43d8b3-d394-489a-9887-b6c28d364926,Michel,Poulain,Male,45,03 76 58 40 54,64a908b3-e37c-40a1-b4d3-338d6f332af0,2024-06-14,Treat various skin diseases and related health problems in animals,6,Dermatology,750
91bfc5ce-6161-4d18-a3a9-7953be60c5c5,Frédéric,Alexandre,53,Male,frédéric.alexandre@outlook.com,+33 1 76 05 04 60,"36, rue Marguerite Lucas
86516 Sainte Luc-la-Forêt",2058efaf-d266-4c8a-83b6-915c7f84b000,Blue,Beagle,2,Male,d31493ce-66b1-437e-b072-cc36ad9ee427,2023-12-31,13,2,59.98,Dog Grooming Kit,29.99,Complete grooming kit for dogs,d31493ce-66b1-437e-b072-cc36ad9ee427_20211029151102,8a43d8b3-d394-489a-9887-b6c28d364926,Michel,Poulain,Male,45,03 76 58 40 54,64a908b3-e37c-40a1-b4d3-338d6f332af0,2024-06-14,Treat various skin diseases and related health problems in animals,6,Dermatology,750
91bfc5ce-6161-4d18-a3a9-7953be60c5c5,Frédéric,Alexandre,53,Male,frédéric.alexandre@outlook.com,+33 1 76 05 04 60,"36, rue Marguerite Lucas
86516 Sainte Luc-la-Forêt",2058efaf-d266-4c8a-83b6-915c7f84b000,Blue,Beagle,2,Male,d31493ce-66b1-437e-b072-cc36ad9ee427,2023-12-31,27,1,13.99,Dog Paw Balm,13.99,Moisturizing paw balm for dogs,d31493ce-66b1-437e-b072-cc36ad9ee427_20230422132317,8a43d8b3-d394-489a-9887-b6c28d364926,Michel,Poulain,Male,45,03 76 58 40 54,64a908b3-e37c-40a1-b4d3-338d6f332af0,2024-06-14,Treat various skin diseases and related health problems in animals,6,Dermatology,750
8fa29262-c3e8-4394-92db-175cf2038e55,Philippine,Chauveau,43,Female,philippine.chauveau@gmail.com,0155301963,"67, rue Tristan Allard
72977 Sainte Alexandre",cfa15196-35d5-4cd9-8538-0f7caccec5c5,Mickey,Shih Tzu,41,Male,b79d294b-773f-4d31-a57e-9ec9decdf3ad,2024-02-10,23,4,39.96,Dog Nail Clippers,9.99,Safe and easy-to-use nail clippers for dogs,b79d294b-773f-4d31-a57e-9ec9decdf3ad_20230617033956,afc123d0-920a-4b74-8556-e383b3e716e9,Marc,Marie,Male,50,03 54 97 36 84,c60b5e5c-6ede-4696-865d-e1b34f165e73,2024-05-30,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
5214763c-4459-41e1-8ea1-fdc81d7161d0,Jacqueline,Julien,76,Female,jacqueline.julien@gmail.com,0255294998,"911, avenue Maurice
87683 Vidalnec",a2275db9-ef3c-4c6f-8b26-42075f8a705d,Rusty,Doberman Pinscher,111,Male,34b4a2cb-1170-40f6-b661-9a22e4973231,2024-02-16,13,10,299.9,Dog Grooming Kit,29.99,Complete grooming kit for dogs,34b4a2cb-1170-40f6-b661-9a22e4973231_20200213022430,ca710427-515a-4dda-a1d5-ddd4585777db,Charles,Petit,Male,44,+33 4 20 12 60 10,615919b8-6c00-4af2-b27f-9cbac483a42e,2024-04-11,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
5214763c-4459-41e1-8ea1-fdc81d7161d0,Jacqueline,Julien,76,Female,jacqueline.julien@gmail.com,0255294998,"911, avenue Maurice
87683 Vidalnec",a2275db9-ef3c-4c6f-8b26-42075f8a705d,Rusty,Doberman Pinscher,111,Male,34b4a2cb-1170-40f6-b661-9a22e4973231,2024-02-16,21,7,90.93,Portable Dog Water Bottle,12.99,Convenient water bottle for dogs on the go,34b4a2cb-1170-40f6-b661-9a22e4973231_20231215160216,ca710427-515a-4dda-a1d5-ddd4585777db,Charles,Petit,Male,44,+33 4 20 12 60 10,615919b8-6c00-4af2-b27f-9cbac483a42e,2024-04-11,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
5214763c-4459-41e1-8ea1-fdc81d7161d0,Jacqueline,Julien,76,Female,jacqueline.julien@gmail.com,0255294998,"911, avenue Maurice
87683 Vidalnec",a2275db9-ef3c-4c6f-8b26-42075f8a705d,Rusty,Doberman Pinscher,111,Male,34b4a2cb-1170-40f6-b661-9a22e4973231,2024-02-16,16,1,18.99,Reflective Dog Harness,18.99,Reflective harness for night walks,34b4a2cb-1170-40f6-b661-9a22e4973231_20211215082637,ca710427-515a-4dda-a1d5-ddd4585777db,Charles,Petit,Male,44,+33 4 20 12 60 10,615919b8-6c00-4af2-b27f-9cbac483a42e,2024-04-11,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
5214763c-4459-41e1-8ea1-fdc81d7161d0,Jacqueline,Julien,76,Female,jacqueline.julien@gmail.com,0255294998,"911, avenue Maurice
87683 Vidalnec",a2275db9-ef3c-4c6f-8b26-42075f8a705d,Rusty,Doberman Pinscher,111,Male,34b4a2cb-1170-40f6-b661-9a22e4973231,2024-02-16,11,6,41.94,Dog Ball,6.99,Fetch and play ball,34b4a2cb-1170-40f6-b661-9a22e4973231_20220702024439,ca710427-515a-4dda-a1d5-ddd4585777db,Charles,Petit,Male,44,+33 4 20 12 60 10,615919b8-6c00-4af2-b27f-9cbac483a42e,2024-04-11,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
5214763c-4459-41e1-8ea1-fdc81d7161d0,Jacqueline,Julien,76,Female,jacqueline.julien@gmail.com,0255294998,"911, avenue Maurice
87683 Vidalnec",a2275db9-ef3c-4c6f-8b26-42075f8a705d,Rusty,Doberman Pinscher,111,Male,34b4a2cb-1170-40f6-b661-9a22e4973231,2024-02-16,31,2,28.98,Dog Grooming Gloves,14.49,Gentle grooming gloves for dogs,34b4a2cb-1170-40f6-b661-9a22e4973231_20221101002858,ca710427-515a-4dda-a1d5-ddd4585777db,Charles,Petit,Male,44,+33 4 20 12 60 10,615919b8-6c00-4af2-b27f-9cbac483a42e,2024-04-11,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
ba3b56d0-6a8b-4bb8-8950-148323633859,Noémi,Georges,53,Female,noémi.georges@gmail.com,+33 (0)6 33 63 61 09,"8, avenue de Picard
54659 Saint Agathe-la-Forêt",ab35d4e9-58c3-4584-acd1-a8155a874aa9,Walter,Dachshund,105,Male,c40b84c2-f358-4c9a-9044-4ee428e35084,2023-11-19,11,3,20.97,Dog Ball,6.99,Fetch and play ball,c40b84c2-f358-4c9a-9044-4ee428e35084_20200429141921,7acb3f1e-d838-4b7a-83f3-1b9a9682e44b,Matthieu,Caron,Male,60,03 61 42 64 30,443f1b1e-a6d7-4cc4-bba7-18e790f8ed8c,2024-05-16,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
ba3b56d0-6a8b-4bb8-8950-148323633859,Noémi,Georges,53,Female,noémi.georges@gmail.com,+33 (0)6 33 63 61 09,"8, avenue de Picard
54659 Saint Agathe-la-Forêt",ab35d4e9-58c3-4584-acd1-a8155a874aa9,Walter,Dachshund,105,Male,c40b84c2-f358-4c9a-9044-4ee428e35084,2023-11-19,16,1,18.99,Reflective Dog Harness,18.99,Reflective harness for night walks,c40b84c2-f358-4c9a-9044-4ee428e35084_20201012110422,7acb3f1e-d838-4b7a-83f3-1b9a9682e44b,Matthieu,Caron,Male,60,03 61 42 64 30,443f1b1e-a6d7-4cc4-bba7-18e790f8ed8c,2024-05-16,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
